created_at,entry_id,field1,field2
2017-04-09 00:41:58 UTC,897,2,0
2017-04-09 00:44:59 UTC,898,4,0
2017-04-09 00:48:16 UTC,899,2,0
2017-04-09 00:48:36 UTC,900,4,0
2017-04-09 00:50:04 UTC,901,4,0
2017-04-09 01:27:32 UTC,902,0,0
2017-04-09 01:27:48 UTC,903,3,0
2017-04-09 02:02:58 UTC,904,0,0
2017-04-09 02:11:43 UTC,905,4,0
2017-04-09 02:49:39 UTC,906,2,0
2017-04-09 02:49:57 UTC,907,2,0
2017-04-09 02:50:12 UTC,908,4,0
2017-04-09 03:03:55 UTC,909,1,0
2017-04-09 03:13:23 UTC,910,0,0
2017-04-09 03:33:41 UTC,911,4,0
2017-04-09 12:14:28 UTC,912,0,0
2017-04-09 14:48:05 UTC,913,4,0
2017-04-09 15:08:27 UTC,914,4,0
2017-04-09 15:28:27 UTC,915,2,0
2017-04-09 15:46:09 UTC,916,3,0
2017-04-09 16:12:48 UTC,917,3,0
2017-04-09 16:20:59 UTC,918,0,0
2017-04-09 16:56:17 UTC,919,4,0
2017-04-09 17:05:09 UTC,920,0,0
2017-04-09 17:05:37 UTC,921,2,0
2017-04-09 17:09:20 UTC,922,0,0
2017-04-09 17:13:25 UTC,923,3,0
2017-04-09 17:16:01 UTC,924,4,0
2017-04-09 17:22:32 UTC,925,3,0
2017-04-09 17:30:55 UTC,926,2,0
2017-04-09 18:08:39 UTC,927,4,0
2017-04-09 18:09:01 UTC,928,4,0
2017-04-09 18:09:26 UTC,929,4,0
2017-04-09 18:09:46 UTC,930,0,0
2017-04-09 18:10:02 UTC,931,1,0
2017-04-09 18:14:04 UTC,932,3,0
2017-04-09 18:22:28 UTC,933,3,0
2017-04-09 18:46:32 UTC,934,2,0
2017-04-09 18:53:00 UTC,935,4,0
2017-04-09 18:54:23 UTC,936,4,0
2017-04-09 18:55:58 UTC,937,0,0
2017-04-09 18:58:50 UTC,938,1,0
2017-04-09 19:32:44 UTC,939,1,0
2017-04-09 19:39:12 UTC,940,4,0
2017-04-09 19:58:43 UTC,941,3,0
2017-04-09 20:09:14 UTC,942,0,0
2017-04-09 20:33:32 UTC,943,4,0
2017-04-09 20:33:48 UTC,944,3,0
2017-04-09 20:39:46 UTC,945,0,0
2017-04-09 20:40:35 UTC,946,3,0
2017-04-09 20:41:14 UTC,947,2,0
2017-04-09 20:41:38 UTC,948,4,0
2017-04-09 20:50:04 UTC,949,0,0
2017-04-09 20:50:23 UTC,950,3,0
2017-04-09 20:54:24 UTC,951,2,0
2017-04-09 21:26:38 UTC,952,0,0
2017-04-09 21:31:31 UTC,953,1,0
2017-04-09 21:32:20 UTC,954,1,0
2017-04-09 21:32:41 UTC,955,1,0
2017-04-09 21:33:03 UTC,956,4,0
2017-04-09 21:49:31 UTC,957,1,0
2017-04-09 21:49:49 UTC,958,0,0
2017-04-09 21:57:11 UTC,959,0,0
2017-04-09 21:58:53 UTC,960,1,0
2017-04-09 22:02:11 UTC,961,0,0
2017-04-09 22:02:43 UTC,962,1,0
2017-04-09 22:11:12 UTC,963,0,0
2017-04-09 22:16:55 UTC,964,4,0
2017-04-09 22:19:20 UTC,965,4,0
2017-04-09 22:19:38 UTC,966,0,0
2017-04-09 22:19:57 UTC,967,4,0
2017-04-09 22:25:56 UTC,968,0,0
2017-04-09 22:26:37 UTC,969,4,0
2017-04-09 22:28:48 UTC,970,1,0
2017-04-09 22:50:29 UTC,971,4,0
2017-04-09 22:58:08 UTC,972,1,0
2017-04-09 23:01:40 UTC,973,2,0
2017-04-09 23:15:29 UTC,974,2,0
2017-04-09 23:22:26 UTC,975,4,0
2017-04-09 23:22:41 UTC,976,4,0
